timestamp,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2002-08-06,67.0,69.42,66.61,67.9,42.2397127477,8370800,0.0000,1.0
2002-08-07,69.0,69.9,66.8,69.17,43.1230764016,8037300,0.1500,1.0
2002-08-08,69.2,72.05,68.35,71.61,44.6442605338,8420500,0.0000,1.0
2002-08-09,70.61,74.3,70.4,71.83,44.7814164801,6940900,0.0000,1.0
2002-08-12,71.05,72.64,70.61,71.77,44.7440103129,5263300,0.0000,1.0
2002-08-13,71.55,73.8,71.19,71.9,44.8250570085,8014700,0.0000,1.0
2002-08-14,71.95,75.02,71.35,74.92,46.7078340901,8353000,0.0000,1.0
2002-08-15,75.4,76.71,74.6,76.5,47.6928631592,9267300,0.0000,1.0
2002-08-16,76.5,79.98,75.98,79.35,49.4696561005,11645800,0.0000,1.0
2002-08-19,79.35,82.85,79.01,82.49,51.4272455164,10803900,0.0000,1.0
2002-08-20,81.56,82.0,80.18,81.27,50.6666534503,7671000,0.0000,1.0
2002-08-21,81.9,82.33,79.55,81.0,50.498325698,7768600,0.0000,1.0
2002-08-22,80.95,82.45,80.2,81.99,51.1155274565,5446600,0.0000,1.0
2002-08-23,81.2,81.48,79.35,80.4,50.1242640262,5908900,0.0000,1.0
2002-08-26,80.4,80.89,77.8,79.42,49.5132966288,6997800,0.0000,1.0
2002-08-27,80.4,80.44,77.3,77.96,48.603079894,7087800,0.0000,1.0
2002-08-28,76.0,77.01,75.67,76.06,47.4185512665,6590300,0.0000,1.0
2002-08-29,75.6,77.35,75.15,76.62,47.7676754936,5857400,0.0000,1.0
2002-08-30,75.55,76.35,75.1,75.38,46.9946147051,5002500,0.0000,1.0
2002-09-03,74.2,75.0,72.3,72.35,45.1056032624,6849400,0.0000,1.0
2002-09-04,72.35,73.99,71.6,73.73,45.9659451076,6264600,0.0000,1.0
2002-09-05,72.74,72.85,71.5,72.18,44.999619122,6467700,0.0000,1.0
2002-09-06,73.75,73.99,73.07,73.2,45.6355239641,4586500,0.0000,1.0
2002-09-09,72.45,74.98,71.85,74.5,46.4459909198,5785000,0.0000,1.0
2002-09-10,74.6,75.6,73.85,75.6,47.1317706515,5538300,0.0000,1.0
2002-09-11,76.4,77.5,74.06,74.2,46.2589600838,5394400,0.0000,1.0
2002-09-12,74.05,74.05,71.64,71.87,44.8063539249,6707400,0.0000,1.0
2002-09-13,71.5,72.88,71.31,72.5,45.1991186803,5949600,0.0000,1.0
2002-09-16,72.0,72.72,71.23,72.32,45.0869001788,4595200,0.0000,1.0
2002-09-17,73.0,73.45,71.35,71.75,44.7315415905,6195100,0.0000,1.0
2002-09-18,70.65,70.9,68.86,69.55,43.3599821271,12712700,0.0000,1.0
2002-09-19,64.8,66.48,64.65,64.8,40.3986605584,22034900,0.0000,1.0
2002-09-20,65.4,65.4,63.9,63.92,39.850036773,14195200,0.0000,1.0
2002-09-23,63.75,63.75,62.37,63.37,39.5071469072,8377100,0.0000,1.0
2002-09-24,61.08,63.3,59.55,59.75,37.2503081538,16710100,0.0000,1.0
2002-09-25,61.2,63.77,60.99,63.01,39.2827099041,13119200,0.0000,1.0
2002-09-26,64.2,64.88,61.33,62.02,38.6655081456,12368800,0.0000,1.0
2002-09-27,61.43,63.49,60.31,60.36,37.6306041868,8793100,0.0000,1.0
2002-09-30,59.55,59.89,57.99,58.31,36.3525601414,13020100,0.0000,1.0
2002-10-01,59.2,61.98,58.99,61.17,38.1355874438,11642800,0.0000,1.0
2002-10-02,61.18,62.0,58.35,59.63,37.1754958194,10653300,0.0000,1.0
2002-10-03,60.3,61.16,58.95,60.0,37.4061671837,11001100,0.0000,1.0
2002-10-04,59.5,59.51,55.77,56.6,35.2864843766,14551900,0.0000,1.0
2002-10-07,56.6,58.5,56.6,56.86,35.4485777678,9641600,0.0000,1.0
2002-10-08,57.78,58.09,54.8,57.05,35.5670306305,14744500,0.0000,1.0
2002-10-09,56.05,56.7,54.81,55.07,34.3326271134,12156000,0.0000,1.0
2002-10-10,54.65,58.48,54.01,57.58,35.897451774,12670600,0.0000,1.0
2002-10-11,62.0,63.92,61.5,63.92,39.850036773,17853800,0.0000,1.0
2002-10-14,61.54,63.8,61.54,63.42,39.5383187132,7925300,0.0000,1.0
2002-10-15,67.75,68.48,66.58,68.48,42.692905479,14600200,0.0000,1.0
2002-10-16,66.6,67.0,64.24,64.9,40.4610041704,15900200,0.0000,1.0
2002-10-17,72.8,73.0,71.23,72.2,45.0120878444,21344600,0.0000,1.0
2002-10-18,71.73,74.25,70.26,74.25,46.2901318898,12482900,0.0000,1.0
2002-10-21,73.65,75.9,72.94,75.55,47.1005988455,10875700,0.0000,1.0
2002-10-22,74.5,75.68,73.62,74.49,46.4397565586,10371500,0.0000,1.0
2002-10-23,74.4,74.97,72.46,74.6,46.5083345317,12441900,0.0000,1.0
2002-10-24,75.5,75.55,71.75,72.1,44.9497442324,10524000,0.0000,1.0
2002-10-25,72.5,74.62,72.16,74.56,46.483397087,7514200,0.0000,1.0
2002-10-28,75.15,77.5,74.56,76.56,47.7302693264,12544900,0.0000,1.0
2002-10-29,76.56,77.05,74.2,76.74,47.842487828,11455200,0.0000,1.0
2002-10-30,77.0,79.4,76.02,78.67,49.045719539,12865800,0.0000,1.0
2002-10-31,78.67,79.79,78.5,78.94,49.2140472914,9864300,0.0000,1.0
2002-11-01,78.9,80.5,78.32,80.4,50.1242640262,9395200,0.0000,1.0
2002-11-04,81.99,83.81,81.7,82.5,51.4334798776,12006000,0.0000,1.0
2002-11-05,81.75,82.01,80.47,81.68,50.9222622594,10466700,0.0000,1.0
2002-11-06,80.8,81.88,80.05,81.54,50.9284966206,10480800,0.1500,1.0
2002-11-07,80.0,80.0,78.32,78.95,49.3108266887,11036800,0.0000,1.0
2002-11-08,78.5,79.29,77.2,77.59,48.4613938287,8119600,0.0000,1.0
2002-11-11,77.59,78.36,76.7,77.29,48.2740189331,7386400,0.0000,1.0
2002-11-12,77.5,79.9,77.3,79.15,49.4357432858,9027700,0.0000,1.0
2002-11-13,79.5,80.33,77.98,79.35,49.5606598828,11984700,0.0000,1.0
2002-11-14,80.38,80.99,79.4,80.72,50.4163385727,9662800,0.0000,1.0
2002-11-15,80.38,80.4,79.01,80.01,49.9728846531,11367800,0.0000,1.0
2002-11-18,80.8,80.99,79.08,79.18,49.4544807753,7321300,0.0000,1.0
2002-11-19,78.24,79.45,77.84,78.37,48.9485685572,6918400,0.0000,1.0
2002-11-20,77.95,81.71,77.9,81.61,50.9722174296,9070900,0.0000,1.0
2002-11-21,82.05,84.92,82.05,84.9,53.0270954512,12737200,0.0000,1.0
2002-11-22,83.95,85.17,83.8,84.43,52.7335414481,9053300,0.0000,1.0
2002-11-25,84.63,86.25,83.52,86.2,53.8390533321,8651200,0.0000,1.0
2002-11-26,86.15,86.15,84.39,85.06,53.1270287288,8560800,0.0000,1.0
2002-11-27,85.9,88.11,85.85,87.7,54.77592781,8209800,0.0000,1.0
2002-11-29,87.71,88.05,86.76,86.92,54.2887530815,2980700,0.0000,1.0
2002-12-02,88.6,89.46,86.3,87.3,54.5260946159,9694200,0.0000,1.0
2002-12-03,86.72,87.03,85.15,85.21,53.2207161766,7027800,0.0000,1.0
2002-12-04,83.41,84.86,82.82,83.69,52.271350039,10053500,0.0000,1.0
2002-12-05,84.9,84.98,82.6,83.06,51.8778627583,6900000,0.0000,1.0
2002-12-06,81.5,82.75,81.07,82.32,51.4156713491,7594800,0.0000,1.0
2002-12-09,81.0,81.33,79.5,79.59,49.7105597993,8841900,0.0000,1.0
2002-12-10,78.6,81.0,78.6,80.8,50.4663052115,6869800,0.0000,1.0
2002-12-11,80.8,82.48,79.99,81.44,50.8660383221,6661000,0.0000,1.0
2002-12-12,81.25,81.69,79.7,80.17,50.0728179308,7208700,0.0000,1.0
2002-12-13,79.25,80.0,78.27,80.0,49.9666388233,7773800,0.0000,1.0
2002-12-16,79.6,81.79,79.05,81.62,50.9784632594,8483500,0.0000,1.0
2002-12-17,80.6,81.77,80.03,80.31,50.1602595487,6167100,0.0000,1.0
2002-12-18,79.25,79.69,78.24,79.13,49.4232516261,6514900,0.0000,1.0
2002-12-19,78.6,80.34,78.35,78.66,49.129697623,7319900,0.0000,1.0
2002-12-20,79.4,80.0,78.88,79.79,49.8354763964,8053800,0.0000,1.0
2002-12-23,79.75,81.5,79.44,80.26,50.1290303994,5922200,0.0000,1.0
2002-12-24,80.2,81.0,79.76,79.76,49.8167389068,2420200,0.0000,1.0
2002-12-26,79.81,80.7,78.26,78.5,49.0297643453,5784300,0.0000,1.0
2002-12-27,78.5,79.18,76.61,77.36,48.3177397421,6334100,0.0000,1.0
2002-12-30,77.0,77.43,75.6,76.25,47.6244526284,8066600,0.0000,1.0
2002-12-31,77.1,78.46,77.1,77.5,48.40518136,7871400,0.0000,1.0
2003-01-02,78.8,80.57,78.19,80.57,50.3226511249,7864500,0.0000,1.0
2003-01-03,80.7,81.65,80.21,81.65,50.997200749,5962300,0.0000,1.0
2003-01-06,81.9,84.8,81.81,83.59,52.2088917405,7921300,0.0000,1.0
2003-01-07,83.95,86.18,83.75,86.0,53.714136735,11906900,0.0000,1.0
2003-01-08,85.55,85.69,84.07,84.19,52.5836415316,9508800,0.0000,1.0
2003-01-09,84.75,87.02,84.75,87.0,54.3387197203,10711600,0.0000,1.0
2003-01-10,85.85,88.04,85.7,87.68,54.7634361503,9955400,0.0000,1.0
2003-01-13,88.31,88.95,87.35,87.51,54.6572570428,10499000,0.0000,1.0
2003-01-14,87.23,88.59,87.22,88.58,55.3255608371,7569100,0.0000,1.0
2003-01-15,88.58,88.65,86.95,87.59,54.7072236816,8146600,0.0000,1.0
2003-01-16,87.4,87.71,85.38,86.05,53.7453658843,9904300,0.0000,1.0
2003-01-17,83.74,83.74,81.18,81.3,50.7785967041,17331200,0.0000,1.0
2003-01-21,81.3,81.85,80.5,80.54,50.3039136353,8926900,0.0000,1.0
2003-01-22,80.0,80.77,79.39,79.7,49.7792639277,9432400,0.0000,1.0
2003-01-23,80.15,81.36,79.8,81.05,50.6224509578,8371400,0.0000,1.0
2003-01-24,80.6,81.5,78.82,78.99,49.3358100081,7748000,0.0000,1.0
2003-01-27,77.99,79.5,77.61,78.42,48.9797977065,9307800,0.0000,1.0
2003-01-28,78.5,80.47,78.36,80.11,50.0353429516,8017400,0.0000,1.0
2003-01-29,79.5,80.7,78.57,80.32,50.1665053786,7755000,0.0000,1.0
2003-01-30,81.3,81.3,78.3,78.3,48.9048477483,7349500,0.0000,1.0
2003-01-31,77.7,78.34,77.02,78.2,48.8423894497,9744100,0.0000,1.0
2003-02-03,78.2,78.87,77.75,78.18,48.82989779,6683500,0.0000,1.0
2003-02-04,78.18,78.18,76.25,77.09,48.1491023361,7216200,0.0000,1.0
2003-02-05,77.85,78.9,76.87,77.26,48.2552814436,7427200,0.0000,1.0
2003-02-06,77.11,78.2,76.51,77.51,48.5051146377,7755200,0.1500,1.0
2003-02-07,77.97,78.15,76.61,77.1,48.2485400408,8296400,0.0000,1.0
2003-02-10,77.1,78.02,76.45,77.91,48.7554313175,7949100,0.0000,1.0
2003-02-11,78.3,78.97,77.31,77.39,48.4300196337,8598200,0.0000,1.0
2003-02-12,77.5,78.09,76.5,76.5,47.8730650211,5609200,0.0000,1.0
2003-02-13,76.1,76.35,74.31,75.86,47.4725583333,11218400,0.0000,1.0
2003-02-14,76.4,77.45,75.35,77.45,48.4675671357,8299500,0.0000,1.0
2003-02-18,78.02,79.5,77.91,79.33,49.644055531,7791200,0.0000,1.0
2003-02-19,79.08,79.7,78.82,79.51,49.7566980369,5440300,0.0000,1.0
2003-02-20,79.57,80.05,78.71,79.15,49.5314130251,6285100,0.0000,1.0
2003-02-21,79.49,80.0,78.16,79.95,50.0320463848,7453900,0.0000,1.0
2003-02-24,79.7,79.99,78.56,78.56,49.1621959223,6874700,0.0000,1.0
2003-02-25,77.9,79.37,76.9,79.07,49.4813496891,7675900,0.0000,1.0
2003-02-26,78.45,79.05,77.3,77.4,48.4362775507,8587000,0.0000,1.0
2003-02-27,77.9,78.59,76.75,77.28,48.3611825468,9926500,0.0000,1.0
2003-02-28,77.0,78.47,77.0,77.95,48.7804629855,6585200,0.0000,1.0
2003-03-03,78.9,79.0,77.12,77.33,48.3924721318,6618300,0.0000,1.0
2003-03-04,77.6,77.75,76.53,76.7,47.998223361,5672200,0.0000,1.0
2003-03-05,76.7,77.73,76.25,77.73,48.6427888116,6658000,0.0000,1.0
2003-03-06,77.0,77.78,76.7,77.07,48.2297662899,5876300,0.0000,1.0
2003-03-07,75.71,77.99,75.71,77.9,48.7491734005,8129200,0.0000,1.0
2003-03-10,77.45,77.45,75.5,75.7,47.3724316614,6641300,0.0000,1.0
2003-03-11,75.82,76.33,75.2,75.35,47.1534045665,8119200,0.0000,1.0
2003-03-12,75.25,75.63,73.17,75.18,47.0470199776,12773700,0.0000,1.0
2003-03-13,75.99,78.68,75.31,78.45,49.0933588353,10452500,0.0000,1.0
2003-03-14,78.45,79.48,78.11,79.0,49.4375442701,10117700,0.0000,1.0
2003-03-17,78.0,82.67,77.84,82.46,51.6027835508,15193000,0.0000,1.0
2003-03-18,82.46,83.5,81.49,82.47,51.6090414678,10795400,0.0000,1.0
2003-03-19,82.09,82.5,81.08,82.0,51.314919369,10473100,0.0000,1.0
2003-03-20,81.71,82.49,80.64,82.2,51.4400777089,9046400,0.0000,1.0
2003-03-21,82.76,84.9,82.76,84.9,53.1297152979,12625400,0.0000,1.0
2003-03-24,82.46,83.35,82.23,82.25,51.4713672939,9352600,0.0000,1.0
2003-03-25,82.0,84.0,81.74,83.45,52.2223173334,8777100,0.0000,1.0
2003-03-26,83.0,83.25,81.18,81.55,51.0333131042,10531600,0.0000,1.0
2003-03-27,80.75,82.33,80.51,81.45,50.9707339342,7265800,0.0000,1.0
2003-03-28,81.05,81.99,80.5,80.85,50.5952589144,6649200,0.0000,1.0
2003-03-31,79.26,79.61,78.31,78.43,49.0808430013,10169200,0.0000,1.0
2003-04-01,78.5,79.56,78.12,78.73,49.2685805112,7861400,0.0000,1.0
2003-04-02,79.9,81.97,79.9,81.46,50.9769918512,9700100,0.0000,1.0
2003-04-03,82.32,83.48,81.71,81.91,51.258598116,9623600,0.0000,1.0
2003-04-04,82.35,82.55,80.04,80.79,50.5577114124,8985000,0.0000,1.0
2003-04-07,82.6,82.9,80.25,80.47,50.3574580686,8881400,0.0000,1.0
2003-04-08,80.62,80.7,78.47,80.07,50.1071413887,8057600,0.0000,1.0
2003-04-09,79.7,80.74,78.63,78.71,49.2560646772,8543200,0.0000,1.0
2003-04-10,79.1,79.25,78.13,79.01,49.4438021871,6880100,0.0000,1.0
2003-04-11,80.1,81.29,78.45,78.75,49.2810963452,7573500,0.0000,1.0
2003-04-14,78.5,80.07,78.16,80.07,50.1071413887,9006000,0.0000,1.0
2003-04-15,80.07,82.85,79.71,82.79,51.8092948117,13613500,0.0000,1.0
2003-04-16,83.38,84.4,82.74,82.88,51.8656160647,10790700,0.0000,1.0
2003-04-17,81.89,84.4,81.89,84.26,52.7292086101,8802100,0.0000,1.0
2003-04-21,84.4,84.51,83.1,83.36,52.1659960805,6703400,0.0000,1.0
2003-04-22,83.36,86.06,82.6,85.63,53.5865432386,9542600,0.0000,1.0
2003-04-23,85.24,85.97,84.96,85.75,53.6616382426,7084500,0.0000,1.0
2003-04-24,84.65,85.7,84.63,85.2,53.3174528078,5943500,0.0000,1.0
2003-04-25,85.21,85.28,83.86,83.88,52.4914077643,6790700,0.0000,1.0
2003-04-28,84.05,85.5,83.62,85.12,53.2673894718,6363600,0.0000,1.0
2003-04-29,85.34,86.49,84.97,85.66,53.6053169896,8682900,0.0000,1.0
2003-04-30,85.66,85.67,84.68,84.9,53.1297152979,8444900,0.0000,1.0
2003-05-01,85.3,86.23,84.47,85.89,53.7492490805,7485700,0.0000,1.0
2003-05-02,84.45,87.57,84.45,87.57,54.8005791359,8381900,0.0000,1.0
2003-05-05,87.2,88.0,86.52,86.52,54.1434978513,7632500,0.0000,1.0
2003-05-06,86.3,88.34,86.0,87.51,54.7630316339,7459600,0.0000,1.0
2003-05-07,86.95,87.81,86.5,86.68,54.3437511952,6754600,0.1600,1.0
2003-05-08,86.37,86.78,85.75,86.05,53.9487746925,7188200,0.0000,1.0
2003-05-09,86.9,87.7,86.4,87.55,54.889194937,6222600,0.0000,1.0
2003-05-12,87.55,89.26,87.1,89.0,55.79826784,8445700,0.0000,1.0
2003-05-13,88.78,90.1,88.56,89.98,56.412675733,8668300,0.0000,1.0
2003-05-14,90.0,90.4,88.3,88.7,55.6101837911,7752200,0.0000,1.0
2003-05-15,89.5,89.96,89.0,89.9,56.3625199867,7102900,0.0000,1.0
2003-05-16,89.67,89.89,88.95,88.99,55.7919983717,6831600,0.0000,1.0
2003-05-19,88.05,88.47,86.41,86.45,54.1995534243,7298400,0.0000,1.0
2003-05-20,86.58,87.24,84.89,85.77,53.7732295802,7331900,0.0000,1.0
2003-05-21,85.77,86.18,85.08,86.18,54.0302777803,6741000,0.0000,1.0
2003-05-22,86.25,86.8,85.8,86.08,53.9675830974,6277300,0.0000,1.0
2003-05-23,85.75,85.95,85.1,85.26,53.453486697,5187200,0.0000,1.0
2003-05-27,84.51,87.9,84.51,87.69,54.9769674931,7163400,0.0000,1.0
2003-05-28,87.6,88.7,87.4,87.57,54.9017338736,6539900,0.0000,1.0
2003-05-29,87.57,88.59,87.2,87.36,54.7700750393,6898900,0.0000,1.0
2003-05-30,87.45,88.68,87.45,88.04,55.1963988835,6184200,0.0000,1.0
2003-06-02,89.0,89.08,87.25,87.33,54.7512666344,7697200,0.0000,1.0
2003-06-03,84.32,85.24,83.24,83.82,52.5506832623,21106600,0.0000,1.0
2003-06-04,84.0,84.96,83.83,84.25,52.8202703991,10734400,0.0000,1.0
2003-06-05,84.0,84.25,81.75,81.9,51.3469453494,15256300,0.0000,1.0
2003-06-06,82.25,83.23,79.84,80.05,50.1870937145,15160900,0.0000,1.0
2003-06-09,80.0,82.0,79.81,82.0,51.4096400323,9756300,0.0000,1.0
2003-06-10,82.35,82.92,81.21,81.71,51.2278254517,8896000,0.0000,1.0
2003-06-11,82.75,84.15,82.29,83.97,52.6447252868,9815800,0.0000,1.0
2003-06-12,84.8,84.98,83.55,83.95,52.6321863502,7072400,0.0000,1.0
2003-06-13,84.15,84.29,82.51,82.75,51.8798501546,5727500,0.0000,1.0
2003-06-16,83.1,84.55,82.55,84.5,52.9770071065,6492100,0.0000,1.0
2003-06-17,84.95,84.95,83.8,84.3,52.8516177406,5873700,0.0000,1.0
2003-06-18,84.15,84.99,83.22,84.7,53.1023964724,5941400,0.0000,1.0
2003-06-19,84.95,85.29,84.5,84.55,53.008354448,7277100,0.0000,1.0
2003-06-20,85.0,85.24,84.69,84.92,53.240324775,11900000,0.0000,1.0
2003-06-23,84.79,84.79,82.97,83.18,52.1494372913,6311600,0.0000,1.0
2003-06-24,82.95,84.18,82.85,83.63,52.4315633647,5062800,0.0000,1.0
2003-06-25,83.55,84.16,82.09,82.49,51.7168439789,5548000,0.0000,1.0
2003-06-26,83.7,84.38,82.82,84.35,52.882965082,6374400,0.0000,1.0
2003-06-27,84.15,84.65,83.22,83.42,52.2999045305,4532900,0.0000,1.0
2003-06-30,83.9,84.2,82.5,82.5,51.7231134472,7950900,0.0000,1.0
2003-07-01,81.4,83.66,81.4,83.59,52.4064854915,5785800,0.0000,1.0
2003-07-02,83.95,84.89,83.75,84.74,53.1274743456,6009700,0.0000,1.0
2003-07-03,84.25,84.69,83.48,83.95,52.6321863502,3009500,0.0000,1.0
2003-07-07,84.8,86.45,84.74,86.09,53.9738525657,7614900,0.0000,1.0
2003-07-08,86.09,86.75,85.19,86.25,54.0741640584,5873900,0.0000,1.0
2003-07-09,86.1,86.35,84.85,85.47,53.5851455313,6709700,0.0000,1.0
2003-07-10,85.0,85.22,83.47,84.03,52.6823420966,7509200,0.0000,1.0
2003-07-11,84.1,85.28,83.7,84.89,53.2215163701,4534700,0.0000,1.0
2003-07-14,86.0,86.58,85.42,85.42,53.5537981898,6455200,0.0000,1.0
2003-07-15,86.15,87.0,85.82,86.44,54.193283956,7910400,0.0000,1.0
2003-07-16,87.0,87.03,85.85,86.74,54.3813680049,8837600,0.0000,1.0
2003-07-17,82.7,83.94,82.5,83.33,52.2434793158,13515700,0.0000,1.0
2003-07-18,83.85,84.02,83.21,83.72,52.4879885794,8567200,0.0000,1.0
2003-07-21,83.2,83.43,82.21,82.5,51.7231134472,7036100,0.0000,1.0
2003-07-22,82.5,83.26,81.52,81.85,51.3155980079,8744300,0.0000,1.0
2003-07-23,82.0,82.77,81.73,82.3,51.5977240812,5326800,0.0000,1.0
2003-07-24,82.95,82.99,81.51,81.51,51.1024360858,5859100,0.0000,1.0
2003-07-25,81.6,83.74,81.57,83.55,52.3814076183,6204700,0.0000,1.0
2003-07-28,83.67,83.7,82.04,82.54,51.7481913204,6423500,0.0000,1.0
2003-07-29,82.55,82.88,81.6,81.8,51.2842506664,7282700,0.0000,1.0
2003-07-30,82.45,82.45,80.58,80.96,50.7576153295,6654600,0.0000,1.0
2003-07-31,81.8,82.54,81.1,81.25,50.9394299101,8050300,0.0000,1.0
2003-08-01,81.15,81.27,80.05,81.27,50.9519688467,6475400,0.0000,1.0
2003-08-04,80.75,81.36,80.06,81.13,50.8641962905,5888000,0.0000,1.0
2003-08-05,81.13,81.33,79.8,79.85,50.0617043486,7018100,0.0000,1.0
2003-08-06,79.7,80.68,78.73,79.75,50.0993211583,7472200,0.1600,1.0
2003-08-07,79.69,80.82,79.38,80.69,50.6898335331,5298500,0.0000,1.0
2003-08-08,81.05,81.27,80.35,80.88,50.8091924174,4613800,0.0000,1.0
2003-08-11,80.87,81.5,80.28,81.02,50.897141069,4261200,0.0000,1.0
2003-08-12,81.45,81.54,80.65,81.51,51.2049613494,4634200,0.0000,1.0
2003-08-13,81.65,82.19,80.58,81.2,51.0102179067,5138400,0.0000,1.0
2003-08-14,81.0,81.75,80.69,81.56,51.2363715821,4562700,0.0000,1.0
2003-08-15,81.8,81.98,81.2,81.79,51.3808586525,3623600,0.0000,1.0
2003-08-18,82.05,83.68,81.9,83.52,52.467652704,6847200,0.0000,1.0
2003-08-19,83.1,83.81,82.56,82.85,52.0467555858,6318300,0.0000,1.0
2003-08-20,82.0,83.31,82.0,83.05,52.1723965166,4829900,0.0000,1.0
2003-08-21,83.39,83.85,82.85,82.85,52.0467555858,5185200,0.0000,1.0
2003-08-22,84.25,84.72,82.96,82.97,52.1221401443,7434900,0.0000,1.0
2003-08-25,82.85,83.03,81.75,81.96,51.4876534437,5150900,0.0000,1.0
2003-08-26,81.65,82.54,81.27,82.5,51.8268839569,5569600,0.0000,1.0
2003-08-27,82.0,82.53,81.9,82.0,51.5127816299,3834100,0.0000,1.0
2003-08-28,82.0,82.34,81.27,81.9,51.4499611645,5516300,0.0000,1.0
2003-08-29,81.95,82.11,81.56,82.01,51.5190636764,4222700,0.0000,1.0
2003-09-02,82.4,85.96,82.3,85.76,53.874831129,12406400,0.0000,1.0
2003-09-03,86.24,87.3,86.0,86.33,54.2329077818,10835700,0.0000,1.0
2003-09-04,86.33,88.29,85.69,87.91,55.2254711352,9889100,0.0000,1.0
2003-09-05,87.0,88.26,86.75,86.95,54.6223946673,7896600,0.0000,1.0
2003-09-08,88.45,89.66,88.35,89.1,55.9730346735,9213400,0.0000,1.0
2003-09-09,89.2,89.97,88.93,89.42,56.1740601627,8102500,0.0000,1.0
2003-09-10,88.99,89.0,87.61,87.84,55.1814968094,7322600,0.0000,1.0
2003-09-11,86.75,88.42,86.4,87.92,55.2317531817,9753500,0.0000,1.0
2003-09-12,87.6,89.01,87.2,88.7,55.7217528118,7209200,0.0000,1.0
2003-09-15,89.7,89.96,88.39,88.49,55.5898298345,7305400,0.0000,1.0
2003-09-16,88.49,90.41,88.49,90.29,56.7205982117,7896100,0.0000,1.0
2003-09-17,90.4,91.94,90.2,90.63,56.9341877941,9086600,0.0000,1.0
2003-09-18,90.63,92.43,90.46,92.0,57.7948281701,8338700,0.0000,1.0
2003-09-19,92.45,93.47,91.8,93.28,58.5989301273,9412500,0.0000,1.0
2003-09-22,92.24,92.24,90.9,91.39,57.4116233312,7302600,0.0000,1.0
2003-09-23,91.5,92.09,90.56,91.34,57.3802130985,7935200,0.0000,1.0
2003-09-24,91.08,91.82,89.33,89.4,56.1614960697,7575800,0.0000,1.0
2003-09-25,89.4,90.97,89.2,89.41,56.1677781162,6585500,0.0000,1.0
2003-09-26,89.41,90.14,89.0,89.05,55.9416244408,5095800,0.0000,1.0
2003-09-29,89.25,90.18,89.07,89.45,56.1929063024,5723200,0.0000,1.0
2003-09-30,89.2,89.25,87.9,88.33,55.4893170899,7056700,0.0000,1.0
2003-10-01,88.75,90.6,88.7,90.35,56.758290491,7925200,0.0000,1.0
2003-10-02,89.55,90.45,89.22,90.08,56.5886752344,7428300,0.0000,1.0
2003-10-03,91.0,91.95,90.57,90.64,56.9404698407,7479300,0.0000,1.0
2003-10-06,90.74,91.76,90.51,91.18,57.2797003538,3845400,0.0000,1.0
2003-10-07,90.5,91.7,90.4,91.7,57.6063667739,5369800,0.0000,1.0
2003-10-08,92.0,92.87,91.95,92.66,58.2094432418,6418900,0.0000,1.0
2003-10-09,93.3,93.6,92.2,92.45,58.0775202644,7593000,0.0000,1.0
2003-10-10,92.4,93.18,92.36,92.67,58.2157252883,4500500,0.0000,1.0
2003-10-13,93.1,93.54,92.58,93.2,58.548673755,4839200,0.0000,1.0
2003-10-14,92.65,92.95,92.32,92.72,58.247135521,4699500,0.0000,1.0
2003-10-15,93.9,94.54,92.74,92.74,58.2596996141,11558700,0.0000,1.0
2003-10-16,89.27,89.7,88.66,89.28,56.0861115112,16994000,0.0000,1.0
2003-10-17,89.28,89.68,88.81,89.23,56.0547012785,9506200,0.0000,1.0
2003-10-20,89.35,89.4,88.86,89.0,55.9102142081,6971300,0.0000,1.0
2003-10-21,89.25,89.34,88.7,88.93,55.8662398823,5287100,0.0000,1.0
2003-10-22,88.3,89.01,87.9,88.46,55.5709836949,5600100,0.0000,1.0
2003-10-23,87.6,88.4,87.53,88.15,55.3762402521,6046400,0.0000,1.0
2003-10-24,88.15,88.64,87.72,88.42,55.5458555087,5471700,0.0000,1.0
2003-10-27,88.8,89.1,88.05,88.52,55.6086759741,5099200,0.0000,1.0
2003-10-28,89.05,89.9,88.52,89.9,56.4755983967,6959000,0.0000,1.0
2003-10-29,89.6,89.94,89.15,89.34,56.1238037904,5180700,0.0000,1.0
2003-10-30,90.0,90.17,89.06,89.12,55.9855987665,6535700,0.0000,1.0
2003-10-31,90.71,90.71,89.2,89.48,56.211752442,4836200,0.0000,1.0
2003-11-03,89.9,90.84,89.48,89.68,56.3373933728,5825200,0.0000,1.0
2003-11-04,89.68,89.8,88.86,89.14,55.9981628596,5146100,0.0000,1.0
2003-11-05,88.52,88.88,88.0,88.49,55.5898298345,6296300,0.0000,1.0
2003-11-06,88.33,89.59,87.72,89.34,56.2243165351,5668600,0.1600,1.0
2003-11-07,89.4,89.6,88.26,88.26,55.5446404453,5543500,0.0000,1.0
2003-11-10,89.55,90.47,89.55,89.95,56.6082076598,8349700,0.0000,1.0
2003-11-11,90.0,90.03,88.89,89.36,56.2369031293,4841200,0.0000,1.0
2003-11-12,89.45,91.16,89.31,90.69,57.0739116472,5901700,0.0000,1.0
2003-11-13,90.4,91.48,90.16,91.09,57.3256435323,5277900,0.0000,1.0
2003-11-14,91.02,91.42,89.81,90.25,56.7970065736,4510200,0.0000,1.0
2003-11-17,89.9,90.05,89.03,89.8,56.5138082029,4748200,0.0000,1.0
